timeseg,chrom,region,ID,Name,fullname,EntrezGene
Timepoint 1 --> 5,3R,3R:23852334-23911484,FBgn0085391,CG34362,,43362
Timepoint 1 --> 5,3R,3R:233159-241835,FBgn0052944,CG32944,,40560
Timepoint 1 --> 5,3R,3R:23972546-24064952,FBgn0085383,CG34354,,5740528
Timepoint 1 --> 5,3R,3R:24243926-24298931,FBgn0039584,beat-VI,beat-VI,43377
Timepoint 1 --> 5,3R,3R:24312675-24345120,FBgn0013813,Dhc98D,Dynein heavy chain at 89D,43379
Timepoint 1 --> 5,3R,3R:24423780-24425001,FBgn0026400,Noa36,Noa36,43384
Timepoint 1 --> 5,3R,3R:24433653-24460785,FBgn0039590,CG10011,,43387
Timepoint 1 --> 5,3R,3R:24521964-24560073,FBgn0027655,htt,huntingtin,43392
Timepoint 1 --> 5,3R,3R:25661672-25663169,FBgn0039707,CG15510,,43526
Timepoint 1 --> 5,3R,3R:25667379-25680421,FBgn0039709,Cad99C,Cad99C,43528
Timepoint 1 --> 5,3R,3R:25689423-25694618,FBgn0039714,CG7816,,43533
Timepoint 1 --> 5,3R,3R:25702805-25728953,FBgn0051038,CG31038,,43535
Timepoint 1 --> 5,3R,3R:25776518-25795169,FBgn0004622,Takr99D,Tachykinin-like receptor at 99D,43551
Timepoint 1 --> 5,3R,3R:25830507-25836074,FBgn0016685,Nlp,Nucleoplasmin,43560
Timepoint 1 --> 5,3R,3R:25884037-25947101,FBgn0015542,sima,similar,43580
Timepoint 1 --> 5,3R,3R:25947745-25950457,FBgn0040625,CG18682,,50098
Timepoint 1 --> 5,3R,3R:25951355-25954841,FBgn0051025,CG31025,,43581
Timepoint 1 --> 5,3R,3R:25955011-25958117,FBgn0051029,CG31029,,318562
Timepoint 1 --> 5,3R,3R:25958698-25960321,FBgn0086355,Tpi,Triose phosphate isomerase,43582
Timepoint 1 --> 5,3R,3R:25960997-25975328,FBgn0039747,AdoR,Adenosine receptor,43583
Timepoint 1 --> 5,3R,3R:25978744-25986195,FBgn0039749,CG11498,,43585
Timepoint 1 --> 5,3R,3R:25990414-25992152,FBgn0051030,CG31030,,318563
Timepoint 1 --> 5,3R,3R:25992353-25996925,FBgn0051028,CG31028,,43586
Timepoint 1 --> 5,3R,3R:26001949-26003394,FBgn0039751,CG1983,,43588
Timepoint 1 --> 5,3R,3R:26003599-26005903,FBgn0039752,CG15530,,43589
Timepoint 1 --> 5,3R,3R:26011145-26016797,FBgn0039754,CG9747,,43591
Timepoint 1 --> 5,3R,3R:26022082-26028715,FBgn0039756,CG9743,,43593
Timepoint 1 --> 5,3R,3R:26036596-26037009,FBgn0000276,CecA1,Cecropin A1,43596
Timepoint 1 --> 5,3R,3R:26038625-26038864,FBgn0000281,Cec2,Cecropin 2,NA
Timepoint 1 --> 5,3R,3R:26066985-26069032,FBgn0039758,CG9737,,43600
Timepoint 1 --> 5,3R,3R:26075305-26076282,FBgn0085328,CG34299,,5740430
Timepoint 1 --> 5,3R,3R:26103656-26187891,FBgn0010113,hdc,headcase,43604
Timepoint 1 --> 5,3R,3R:259715-261897,FBgn0037250,CG1074,,40564
Timepoint 1 --> 5,3R,3R:26254548-26257091,FBgn0039768,CG15533,,43612
Timepoint 1 --> 5,3R,3R:2617558-2628153,FBgn0000439,Dfd,Deformed,40832
Timepoint 1 --> 5,3R,3R:26271357-26281589,FBgn0028646,aralar1,aralar1,43616
Timepoint 1 --> 5,3R,3R:26342774-26352761,FBgn0027654,jdp,jdp,43630
Timepoint 1 --> 5,3R,3R:26358336-26404627,FBgn0082582,tmod,tropomodulin,43633
Timepoint 1 --> 5,3R,3R:26427928-26429763,FBgn0051021,CG31021,,43638
Timepoint 1 --> 5,3R,3R:26429903-26431866,FBgn0051017,PH4alphaNE3,prolyl-4-hydroxylase-alpha NE3,326114
Timepoint 1 --> 5,3R,3R:26431911-26436178,FBgn0051016,CG31016,,326113
Timepoint 1 --> 5,3R,3R:26469489-26471602,FBgn0051013,CG31013,,326111
Timepoint 1 --> 5,3R,3R:26530481-26531815,FBgn0051010,CG31010,,318555
Timepoint 1 --> 5,3R,3R:26555559-26567010,FBgn0039798,CG11313,,43646
Timepoint 1 --> 5,3R,3R:26615379-26632341,FBgn0011739,wts,warts,43651
Timepoint 1 --> 5,3R,3R:26634349-26652542,FBgn0027598,cindr,CIN85 and CD2AP orthologue,43654
Timepoint 1 --> 5,3R,3R:26653572-26667756,FBgn0039804,CG15544,,43655
Timepoint 1 --> 5,3R,3R:26696780-26698002,FBgn0039806,CG15545,,43658
Timepoint 1 --> 5,3R,3R:26700087-26701908,FBgn0039807,CG15546,,43659
Timepoint 1 --> 5,3R,3R:26702806-26706597,FBgn0039808,CG12071,,43660
Timepoint 1 --> 5,3R,3R:26794864-26842569,FBgn0004573,5-HT7,Serotonin receptor 7,43669
Timepoint 1 --> 5,3R,3R:26865098-26872543,FBgn0010015,CanA1,Calcineurin A1,43670
Timepoint 1 --> 5,3R,3R:26891079-26909129,FBgn0024288,Sox100B,Sox100B,45039
Timepoint 1 --> 5,3R,3R:26947855-26949239,FBgn0261395,Prosalpha3T,Proteasome alpha3T subunit,43679
Timepoint 1 --> 5,3R,3R:26960114-26997242,FBgn0013973,Gycbeta100B,Guanylyl cyclase beta-subunit at 100B,43682
Timepoint 1 --> 5,3R,3R:26983878-26994825,FBgn0086704,stops,slow termination of phototransduction,43683
Timepoint 1 --> 5,3R,3R:27046426-27056645,FBgn0039831,CG12054,,43694
Timepoint 1 --> 5,3R,3R:27080864-27082388,FBgn0086362,spn-F,spn-F,43700
Timepoint 1 --> 5,3R,3R:27083321-27085771,FBgn0039838,CG3669,,43701
Timepoint 1 --> 5,3R,3R:27128211-27130962,FBgn0039840,CG11340,,43703
Timepoint 1 --> 5,3R,3R:27136896-27196498,FBgn0085376,CG34347,,5740668
Timepoint 1 --> 5,3R,3R:27217616-27219249,FBgn0051204,CG31204,,318625
Timepoint 1 --> 5,3R,3R:27221380-27227735,FBgn0019990,Gcn2,Gcn2,43709
Timepoint 1 --> 5,3R,3R:27230971-27283499,FBgn0261988,Gprk2,G protein-coupled receptor kinase 2,49045
Timepoint 1 --> 5,3R,3R:27289067-27289846,FBgn0039850,CG11333,,43714
Timepoint 1 --> 5,3R,3R:27324961-27332716,FBgn0039851,mey,morpheyus,43715
Timepoint 1 --> 5,3R,3R:27368754-27391887,FBgn0039852,nyo,nyobe,43716
Timepoint 1 --> 5,3R,3R:27397865-27401429,FBgn0028968,gammaCop,gamma-coatomer protein,43717
Timepoint 1 --> 5,3R,3R:27401557-27406412,FBgn0043900,pygo,pygopus,43718
Timepoint 1 --> 5,3R,3R:27406394-27413861,FBgn0003268,rod,rough deal,43719
Timepoint 1 --> 5,3R,3R:27424172-27438386,FBgn0039858,CycG,Cyclin G,43724
Timepoint 1 --> 5,3R,3R:27436787-27440927,FBgn0011655,Med,Medea,43725
Timepoint 1 --> 5,3R,3R:27441006-27441742,FBgn0039859,CG11539,,43726
Timepoint 1 --> 5,3R,3R:27442026-27443559,FBgn0039860,CG1792,,43727
Timepoint 1 --> 5,3R,3R:27443699-27447197,FBgn0039861,pasha,partner of drosha,43728
Timepoint 1 --> 5,3R,3R:27494957-27503703,FBgn0039863,CG1815,,43730
Timepoint 1 --> 5,3R,3R:27503949-27505602,FBgn0039864,CG11550,,43731
Timepoint 1 --> 5,3R,3R:27539591-27561114,FBgn0003870,ttk,tramtrack,48317
Timepoint 1 --> 5,3R,3R:27564190-27569028,FBgn0000557,Ef1alpha100E,Elongation factor 1alpha100E,43736
Timepoint 1 --> 5,3R,3R:27570009-27570900,FBgn0039870,CG1896,,43738
Timepoint 1 --> 5,3R,3R:27570894-27571706,FBgn0000150,awd,abnormal wing discs,43739
Timepoint 1 --> 5,3R,3R:27571766-27576745,FBgn0022349,CG1910,,43741
Timepoint 1 --> 5,3R,3R:27572167-27573251,FBgn0261479,nero,nero,43740
Timepoint 1 --> 5,3R,3R:27577547-27580413,FBgn0039872,salt,salty dog,43742
Timepoint 1 --> 5,3R,3R:27581078-27584359,FBgn0017448,CG2187,,43743
Timepoint 1 --> 5,3R,3R:27585126-27587299,FBgn0039873,Smvt,Sodium-dependent multivitamin transporter,43744
Timepoint 1 --> 5,3R,3R:27595015-27597575,FBgn0039874,CG2135,,43746
Timepoint 1 --> 5,3R,3R:27615967-27619667,FBgn0039877,CG2118,,43750
Timepoint 1 --> 5,3R,3R:27619811-27625533,FBgn0027620,Acf1,ATP-dependent chromatin assembly factor large subunit,43751
Timepoint 1 --> 5,3R,3R:2721975-2824950,FBgn0260642,Antp,Antennapedia,40835
Timepoint 1 --> 5,3R,3R:27625356-27630878,FBgn0250755,CG42233,,43754
Timepoint 1 --> 5,3R,3R:27626685-27628496,FBgn0039879,Ir100a,Ionotropic receptor 100a,43753
Timepoint 1 --> 5,3R,3R:27631190-27632491,FBgn0039881,CG1971,,43755
Timepoint 1 --> 5,3R,3R:27632588-27635907,FBgn0039882,CG11576,,43756
Timepoint 1 --> 5,3R,3R:27638797-27670966,FBgn0039883,RhoGAP100F,RhoGAP100F,43758
Timepoint 1 --> 5,3R,3R:27676704-27819000,FBgn0011224,heph,hephaestus,48571
Timepoint 1 --> 5,3R,3R:2878057-2880264,FBgn0024289,Sodh-1,Sorbitol dehydrogenase 1,40836
Timepoint 1 --> 5,3R,3R:2880308-2884393,FBgn0026563,CG1979,,40837
Timepoint 1 --> 5,3R,3R:2887897-2890092,FBgn0037464,CG1988,,40840
Timepoint 1 --> 5,3R,3R:2889908-2892854,FBgn0037465,CG1105,,40841
Timepoint 1 --> 5,3R,3R:2893134-2897346,FBgn0037466,CG1965,,40842
Timepoint 1 --> 5,3R,3R:2897346-2900192,FBgn0037467,CG1104,,40843
Timepoint 1 --> 5,3R,3R:2900559-2903509,FBgn0037468,CG1943,,40844
Timepoint 1 --> 5,3R,3R:2907911-2908973,FBgn0037469,Dpck,Dephospho-CoA kinase,40846
Timepoint 1 --> 5,3R,3R:2908945-2911811,FBgn0037470,CG1091,,40847
Timepoint 1 --> 5,3R,3R:2919760-2920449,FBgn0040670,e(y)2b,enhancer of yellow 2b,50143
Timepoint 1 --> 5,3R,3R:2920318-2949907,FBgn0261238,Alh,Alhambra,40850
Timepoint 1 --> 5,3R,3R:2939244-2943453,FBgn0014863,Mlp84B,Muscle LIM protein at 84B,40849
Timepoint 1 --> 5,3R,3R:2950272-2952225,FBgn0037472,CG10098,,40851
Timepoint 1 --> 5,3R,3R:2961930-2967694,FBgn0037475,Fer1,48 related 1,2768661
Timepoint 1 --> 5,3R,3R:2970465-2977001,FBgn0037478,CG2656,,40857
Timepoint 1 --> 5,3R,3R:2971596-2976661,FBgn0250732,gfzf,GST-containing FLYWCH zinc-finger protein,40858
Timepoint 1 --> 5,3R,3R:2988551-3009424,FBgn0002306,sas,stranded at second,40861
Timepoint 1 --> 5,3R,3R:3012719-3026631,FBgn0086372,lap,like-AP180,40863
Timepoint 1 --> 5,3R,3R:3050136-3066860,FBgn0037487,CG14608,,40868
Timepoint 1 --> 5,3R,3R:3077785-3091423,FBgn0001112,Gld,Glucose dehydrogenase,40875
Timepoint 1 --> 5,3R,3R:3091783-3096531,FBgn0028400,Syt4,Synaptotagmin 4,40876
Timepoint 1 --> 5,3R,3R:3099460-3135119,FBgn0259172,rn,rotund,40879
Timepoint 1 --> 5,3R,3R:3190880-3191349,FBgn0004173,Mst84Db,Male-specific RNA 84Db,40888
Timepoint 1 --> 5,3R,3R:3319819-3330808,FBgn0015577,alpha-Est9,alpha-Esterase-9,40897
Timepoint 1 --> 5,3R,3R:3326673-3328098,FBgn0037506,CG1287,,40898
Timepoint 1 --> 5,3R,3R:3335065-3341391,FBgn0015576,alpha-Est8,alpha-Esterase-8,40899
Timepoint 1 --> 5,3R,3R:3345285-3349476,FBgn0015575,alpha-Est7,alpha-Esterase-7,40901
Timepoint 1 --> 5,3R,3R:3354586-3355963,FBgn0015831,Rtnl2,Rtnl2,40903
Timepoint 1 --> 5,3R,3R:3356478-3358454,FBgn0003885,alphaTub84D,alpha-Tubulin at 84D,40904
Timepoint 1 --> 5,3R,3R:3359218-3362247,FBgn0261393,alpha-Est5,alpha-Esterase-5,40905
Timepoint 1 --> 5,3R,3R:3362409-3364333,FBgn0015572,alpha-Est4,alpha-Esterase-4,40906
Timepoint 1 --> 5,3R,3R:3364694-3367349,FBgn0015571,alpha-Est3,alpha-Esterase-3,40907
Timepoint 1 --> 5,3R,3R:3368466-3370952,FBgn0015570,alpha-Est2,alpha-Esterase-2,40908
Timepoint 1 --> 5,3R,3R:3371449-3374844,FBgn0015568,alpha-Est1,alpha-Esterase-1,40909
Timepoint 1 --> 5,3R,3R:319126-383789,FBgn0085386,CG34357,,5740349
Timepoint 1 --> 5,3R,3R:3397848-3465156,FBgn0083963,CG34127,,40912
Timepoint 1 --> 5,3R,3R:3483971-3520596,FBgn0051146,Nlg1,Neuroligin 1,40913
Timepoint 1 --> 5,3R,3R:359017-359662,FBgn0051526,CG31526,,318783
Timepoint 1 --> 5,3R,3R:37505-53244,FBgn0037218,aux,auxillin,40527
Timepoint 1 --> 5,3R,3R:485305-530979,FBgn0051531,CG31531,,40583
Timepoint 1 --> 5,3R,3R:53106-54971,FBgn0261436,DhpD,Dihydropterin deaminase,40528
Timepoint 1 --> 5,3R,3R:545520-557598,FBgn0027570,Nep2,Neprilysin 2,40588
Timepoint 1 --> 5,3R,3R:576129-598807,FBgn0051530,CG31530,,40590
Timepoint 1 --> 5,3R,3R:612767-637788,FBgn0260794,CG42574,,40596
Timepoint 1 --> 5,3R,3R:6335569-6464386,FBgn0001235,hth,homothorax,41273
Timepoint 1 --> 5,3R,3R:6652801-6674752,FBgn0261053,Cad86C,Cad86C,41302
Timepoint 1 --> 5,3R,3R:6676815-6680144,FBgn0037842,CG6567,,41304
Timepoint 1 --> 5,3R,3R:6680221-6682134,FBgn0037843,CG4511,,41305
Timepoint 1 --> 5,3R,3R:6686253-6688710,FBgn0037846,CG6574,,41308
Timepoint 1 --> 5,3R,3R:6689077-6694379,FBgn0037847,SelR,SelR,41309
Timepoint 1 --> 5,3R,3R:6698728-6701304,FBgn0037849,CG4596,,41312
Timepoint 1 --> 5,3R,3R:6819205-6875525,FBgn0083950,CG34114,,4379854
Timepoint 1 --> 5,3R,3R:7155624-7219326,FBgn0004595,pros,prospero,41363
Timepoint 1 --> 5,3R,3R:7263269-7277513,FBgn0051374,sals,sarcomere length short,41377
Timepoint 1 --> 5,3R,3R:7263507-7291360,FBgn0046225,CG17230,,41376
Timepoint 1 --> 5,3R,3R:7445814-7447450,FBgn0037920,CG14710,,41393
Timepoint 1 --> 5,3R,3R:7447188-7451366,FBgn0037921,CG6808,,41394
Timepoint 1 --> 5,3R,3R:7458992-7476418,FBgn0262081,Csk,C-terminal Src kinase,41398
Timepoint 1 --> 5,3R,3R:7481875-7499697,FBgn0259227,CG42327,,41401
Timepoint 1 --> 5,3R,3R:7516107-7517521,FBgn0042110,CG18765,,59149
Timepoint 1 --> 5,3R,3R:7529346-7530662,FBgn0025821,I-t,inhibitor-t,41414
Timepoint 1 --> 5,3R,3R:7547526-7558201,FBgn0037941,CG12594,,41416
Timepoint 1 --> 5,3R,3R:7606851-7612736,FBgn0037949,CG17360,,41425
Timepoint 1 --> 5,3R,3R:774477-778406,FBgn0004436,UbcD6,Ubiquitin conjugating enzyme,40610
Timepoint 1 --> 5,3R,3R:7894964-7916334,FBgn0037989,CG14741,,41469
Timepoint 1 --> 5,3R,3R:7964555-7984317,FBgn0037993,dpr15,dpr15,41473
Timepoint 1 --> 5,3R,3R:7988611-7991908,FBgn0261714,Cpn,Calphotin,41474
Timepoint 1 --> 5,3R,3R:8045603-8047185,FBgn0037999,CG4860,,41480
Timepoint 1 --> 5,3R,3R:8055178-8056041,FBgn0038003,CG3916,,41484
Timepoint 1 --> 5,3R,3R:8060702-8062626,FBgn0038006,Cyp313a2,Cyp313a2,41487
Timepoint 1 --> 5,3R,3R:8079909-8082314,FBgn0038008,CG3942,,41489
Timepoint 1 --> 5,3R,3R:8084471-8128509,FBgn0003651,svp,seven up,41491
Timepoint 1 --> 5,3R,3R:8098848-8099243,FBgn0259975,Sfp87B,Seminal fluid protein 87B,8674076
Timepoint 1 --> 5,3R,3R:8207373-8208412,FBgn0038028,CG10035,,41511
Timepoint 1 --> 5,3R,3R:8337292-8373951,FBgn0250910,Octbeta3R,Octbeta3R,3885573
Timepoint 1 --> 5,3R,3R:8351910-8354798,FBgn0028374,hug,hugin,41547
Timepoint 1 --> 5,3R,3R:8378211-8421447,FBgn0038063,Octbeta2R,Octbeta2R,41549
Timepoint 1 --> 5,3R,3R:8453763-8455783,FBgn0038065,CG6359,,41551
Timepoint 1 --> 5,3R,3R:8456364-8458747,FBgn0260444,CG18616,,41552
Timepoint 1 --> 5,3R,3R:8473782-8478635,FBgn0038071,CG6234,,41558
Timepoint 1 --> 5,3R,3R:8489943-8499681,FBgn0038073,CG14395,,41560
Timepoint 1 --> 5,3R,3R:8507908-8515089,FBgn0001296,kar,karmoisin,45883
Timepoint 1 --> 5,3R,3R:8531245-8538021,FBgn0002905,mus308,mutagen-sensitive 308,41571
Timepoint 1 --> 5,3R,3R:8571758-8603874,FBgn0038084,beat-Vc,beat-Vc,41575
Timepoint 1 --> 5,3R,3R:8667040-8674141,FBgn0038087,beat-Va,beat-Va,41578
Timepoint 1 --> 5,3R,3R:8717717-8718880,FBgn0038089,d-cup,davis-cup,41580
Timepoint 1 --> 5,3R,3R:8719694-8720251,FBgn0053929,CR33929,,3772442
Timepoint 1 --> 5,3R,3R:8741844-8760535,FBgn0038092,beat-Vb,beat-Vb,41583
Timepoint 1 --> 5,3R,3R:8775764-8793434,FBgn0040493,granny-smith,granny smith,41587
Timepoint 1 --> 5,3R,3R:8858259-8863748,FBgn0003308,ry,rosy,41605
Timepoint 1 --> 5,3R,3R:8883481-8903950,FBgn0004666,sim,single-minded,41612
Timepoint 1 --> 5,3R,3R:8914373-8989598,FBgn0038118,timeout,timeout,41615
Timepoint 1 --> 5,3R,3R:8951833-8981386,FBgn0260793,2mit,,41616
Timepoint 1 --> 5,3R,3R:9034470-9040187,FBgn0038126,CG8483,,41623
Timepoint 1 --> 5,3R,3R:9053964-9085240,FBgn0000024,Ace,Acetylcholine esterase,41625
Timepoint 1 --> 5,3R,3R:9110671-9112251,FBgn0038131,CG15888,,41630
Timepoint 1 --> 5,3R,3R:9113371-9114532,FBgn0038132,CG15887,,41631
Timepoint 1 --> 5,3R,3R:9116438-9117568,FBgn0038133,Osi22,Osiris 22,41632
Timepoint 1 --> 5,3R,3R:9120472-9124010,FBgn0038135,CG8773,,41634
Timepoint 1 --> 5,3R,3R:9128375-9138507,FBgn0052473,CG32473,,41636
Timepoint 1 --> 5,3R,3R:9198821-9205494,FBgn0038143,CG9813,,41644
Timepoint 1 --> 5,3R,3R:9205862-9207065,FBgn0038144,CG8870,,41645
Timepoint 1 --> 5,3R,3R:9214781-9220912,FBgn0038147,CCHa2,CCHamide-2,41648
Timepoint 1 --> 5,3R,3R:9224248-9227580,FBgn0038149,CG9796,,41650
Timepoint 1 --> 5,3R,3R:9284057-9291828,FBgn0040554,CG17025,,50027
Timepoint 1 --> 5,3R,3R:9500814-9502398,FBgn0038166,CG9588,,41672
Timepoint 1 --> 5,3R,3R:9502271-9505152,FBgn0038167,lkb1,lkb1,41673
Timepoint 1 --> 5,3R,3R:9526308-9528844,FBgn0002937,ninaB,neither inactivation nor afterpotential B,41678
Timepoint 1 --> 5,3R,3R:9520979-9526560,FBgn0028487,f-cup,flyers-cup,41677
Timepoint 1 --> 5,3R,3R:9528806-9531180,FBgn0038172,Adgf-D,Adenosine deaminase-related growth factor D,41679
Timepoint 1 --> 5,3R,3R:9538777-9539926,FBgn0054044,CG34044,,3885651
Timepoint 1 --> 5,3R,3R:9540945-9588535,FBgn0085412,CG34383,,5740131
Timepoint 1 --> 5,3R,3R:9597320-9605037,FBgn0038181,CG9297,,41688
Timepoint 1 --> 5,3R,3R:9608012-9611401,FBgn0000454,Dip-B,Dipeptidase B,48450
Timepoint 1 --> 5,3R,3R:9693067-9700638,FBgn0008646,E5,E5,45396
Timepoint 1 --> 5,3R,3R:9775946-9776860,FBgn0038190,CG9926,,41700
Timepoint 1 --> 5,3R,3R:9786432-9789891,FBgn0038191,CG9925,,41702
Timepoint 1 --> 5,3R,3R:9793674-9857777,FBgn0262907,rdx,roadkill,41704
Timepoint 1 --> 5,3R,3R:9882690-9913700,FBgn0038197,foxo,forkhead box%2C sub-group O,41709
Timepoint 1 --> 5,3R,3R:9918215-9922557,FBgn0038199,CCHa1,CCHamide-1,41711
Timepoint 1 --> 5,3R,3R:9930595-9933878,FBgn0038202,CG12402,,41714
Timepoint 1 --> 5,3R,3R:9974230-9977721,FBgn0038208,CG14355,,41723
Timepoint 1 --> 5,3R,3R:9978607-9979551,FBgn0038209,CG9722,,41724
Timepoint 1 --> 5,X,X:10832482-10858079,FBgn0030252,Myo10A,unconventional myosin class XV,32028
Timepoint 1 --> 5,X,X:10861752-10931844,FBgn0259241,CG42339,,32033
Timepoint 1 --> 5,X,X:11118162-11141500,FBgn0261569,CG42683,,32064
Timepoint 1 --> 5,X,X:11263670-11302371,FBgn0001624,dlg1,discs large 1,32083
Timepoint 1 --> 5,X,X:11589145-11598427,FBgn0011754,PhKgamma,Phosphorylase kinase gamma,32120
Timepoint 1 --> 5,X,X:11663806-11672709,FBgn0004511,dy,dusky,32130
Timepoint 1 --> 5,X,X:11682879-11686286,FBgn0030334,Karl,Karl,32131
Timepoint 1 --> 5,X,X:11686569-11694697,FBgn0000259,CkIIbeta,Casein kinase II beta subunit,32132
Timepoint 1 --> 5,X,X:11695729-11701212,FBgn0001218,Hsc70-3,Heat shock protein cognate 3,32133
Timepoint 1 --> 5,X,X:11736695-11740132,FBgn0030340,CG15740,,32139
Timepoint 1 --> 5,X,X:11749066-11757861,FBgn0030343,ATP7,ATP7,32142
Timepoint 1 --> 5,X,X:11771770-11781192,FBgn0030349,CG10353,,32148
Timepoint 1 --> 5,X,X:11786043-11787782,FBgn0030352,CG15738,,32151
Timepoint 1 --> 5,X,X:11801442-11811286,FBgn0250871,pot,papillote,32154
Timepoint 1 --> 5,X,X:11826747-11879120,FBgn0263111,cac,cacophony,32158
Timepoint 1 --> 5,X,X:12001233-12007390,FBgn0030376,CG2750,,32179
Timepoint 1 --> 5,X,X:12087914-12226198,FBgn0259240,Ten-a,Tenascin accessory,32183
Timepoint 1 --> 5,X,X:12326259-12347683,FBgn0259680,Pkcdelta,Protein kinase C delta,32191
Timepoint 1 --> 5,X,X:12654911-12657638,FBgn0030420,CG12717,,32229
Timepoint 1 --> 5,X,X:12670605-12678991,FBgn0052647,CG32647,,326226
Timepoint 1 --> 5,X,X:12795386-12797550,FBgn0030431,CG4407,,32240
Timepoint 1 --> 5,X,X:13253283-13262214,FBgn0261085,Syt12,Synaptotagmin 12,32290
Timepoint 1 --> 5,X,X:13264639-13274193,FBgn0030478,CG1640,,32292
Timepoint 1 --> 5,X,X:13339939-13413663,FBgn0052635,CG32635,,32303
Timepoint 1 --> 5,X,X:13487507-13496536,FBgn0004169,up,upheld,32314
Timepoint 1 --> 5,X,X:13518790-13557690,FBgn0030505,NFAT,NFAT homolog,32321
Timepoint 1 --> 5,X,X:13656803-13670782,FBgn0003218,rdgB,retinal degeneration B,32340
Timepoint 1 --> 5,X,X:13705732-13706911,FBgn0030528,CG11095,,32348
Timepoint 1 --> 5,X,X:13707475-13716357,FBgn0030529,Clic,Chloride intracellular channel,32349
Timepoint 1 --> 5,X,X:13724782-13739894,FBgn0052626,CG32626,,32352
Timepoint 1 --> 5,X,X:13744881-13751157,FBgn0030532,CG11071,,32353
Timepoint 1 --> 5,X,X:13759895-13879887,FBgn0263115,mamo,maternal gene required for meiosis,318111
Timepoint 1 --> 5,X,X:14045612-14046039,FBgn0040871,CG12479,,50344
Timepoint 1 --> 5,X,X:14087252-14093996,FBgn0004649,yl,yolkless,32367
Timepoint 1 --> 5,X,X:14095405-14118761,FBgn0026713,l(1)G0007,lethal (1) G0007,32373
Timepoint 1 --> 5,X,X:14118676-14119917,FBgn0030551,CG11674,,32374
Timepoint 1 --> 5,X,X:14120324-14121983,FBgn0030552,mRpL38,mitochondrial ribosomal protein L38,32375
Timepoint 1 --> 5,X,X:14137719-14140547,FBgn0260482,CG32599,,318108
Timepoint 1 --> 5,X,X:14216259-14356404,FBgn0052600,dpr8,dpr8,32387
Timepoint 1 --> 5,X,X:140040-148058,FBgn0040372,G9a,G9a,30971
Timepoint 1 --> 5,X,X:14498045-14547864,FBgn0015773,NetA,Netrin-A,32398
Timepoint 1 --> 5,X,X:14681661-14720106,FBgn0003301,rut,rutabaga,32406
Timepoint 1 --> 5,X,X:14733411-14827616,FBgn0024753,Flo-2,flotillin 2,32425
Timepoint 1 --> 5,X,X:14757022-14765207,FBgn0030590,CG9518,,32416
Timepoint 1 --> 5,X,X:14769403-14776618,FBgn0030591,CG9517,,32417
Timepoint 1 --> 5,X,X:14803906-14804878,FBgn0030595,CG14406,,32421
Timepoint 1 --> 5,X,X:14805876-14807830,FBgn0030596,CG12398,,32422
Timepoint 1 --> 5,X,X:1417587-1512188,FBgn0025390,Mur2B,Mucin related 2B,31111
Timepoint 1 --> 5,X,X:1469165-1558700,FBgn0000210,br,broad,44505
Timepoint 1 --> 5,X,X:14849510-14899359,FBgn0000535,eag,ether a go-go,32428
Timepoint 1 --> 5,X,X:148931-152446,FBgn0259722,CG42376,,7354420
Timepoint 1 --> 5,X,X:148943-152503,FBgn0000316,cin,cinnamon,30973
Timepoint 1 --> 5,X,X:14904716-14957440,FBgn0030600,hiw,highwire,32429
Timepoint 1 --> 5,X,X:14938141-14945533,FBgn0030603,CG5541,,2768877
Timepoint 1 --> 5,X,X:15165069-15166438,FBgn0030624,CG9106,,32454
Timepoint 1 --> 5,X,X:15280954-15335251,FBgn0263257,cngl,CNG channel-like,32468
Timepoint 1 --> 5,X,X:15380955-15404822,FBgn0027287,Gmap,Golgi microtubule-associated protein,32483
Timepoint 1 --> 5,X,X:15498603-15520573,FBgn0003463,sog,short gastrulation,32498
Timepoint 1 --> 5,X,X:15556322-15559740,FBgn0262991,CR43299,,NA
Timepoint 1 --> 5,X,X:1559088-1562484,FBgn0000482,dor,deep orange,31118
Timepoint 1 --> 5,X,X:15608148-15625521,FBgn0030674,CG8184,,32510
Timepoint 1 --> 5,X,X:15698405-15719755,FBgn0003345,sd,scalloped,32536
Timepoint 1 --> 5,X,X:15735796-15738169,FBgn0027093,Aats-arg,Arginyl-tRNA synthetase,32539
Timepoint 1 --> 5,X,X:152366-158028,FBgn0261446,CG13377,,30972
Timepoint 1 --> 5,X,X:15805013-15814812,FBgn0030706,CG8909,,32552
Timepoint 1 --> 5,X,X:15819089-15822562,FBgn0010240,Lcch3,Ligand-gated chloride channel homolog 3,32554
Timepoint 1 --> 5,X,X:15841148-15867192,FBgn0259110,mmd,mind-meld,32561
Timepoint 1 --> 5,X,X:16012821-16042982,FBgn0042650,disco-r,disco-related,64875
Timepoint 1 --> 5,X,X:16159413-16160527,FBgn0030729,CG12507,,32580
Timepoint 1 --> 5,X,X:16217321-16219153,FBgn0052579,CG32579,,318096
Timepoint 1 --> 5,X,X:1639909-1648096,FBgn0025391,Scgdelta,Sarcoglycan delta,31129
Timepoint 1 --> 5,X,X:16457963-16481160,FBgn0030758,CanA-14F,Calcineurin A at 14F,8674098
Timepoint 1 --> 5,X,X:16519142-16531452,FBgn0026181,rok,Rho-kinase,43916
Timepoint 1 --> 5,X,X:16534938-16543730,FBgn0030766,mthl1,methuselah-like 1,32637
